title,author,school,sentence_spacy,sentence_str,original_publication_date,corpus_edition_date,sentence_length,sentence_lowered,tokenized_txt,lemmatized_str
Capital,Marx,communism,"It has been seen further that, even with a given magnitude of functioning capital, the labour power, the science, and the land (by which are to be understood, economically, all conditions of labour furnished by Nature independently of man), embodied in it, form elastic powers of capital, allowing it, within certain limits, a field of action independent of its own magnitude.","It has been seen further that, even with a given magnitude of functioning capital, the labour power, the science, and the land (by which are to be understood, economically, all conditions of labour furnished by Nature independently of man), embodied in it, form elastic powers of capital, allowing it, within certain limits, a field of action independent of its own magnitude.",1883,1887,376,"it has been seen further that, even with a given magnitude of functioning capital, the labour power, the science, and the land (by which are to be understood, economically, all conditions of labour furnished by nature independently of man), embodied in it, form elastic powers of capital, allowing it, within certain limits, a field of action independent of its own magnitude.","['it', 'has', 'been', 'seen', 'further', 'that', 'even', 'with', 'given', 'magnitude', 'of', 'functioning', 'capital', 'the', 'labour', 'power', 'the', 'science', 'and', 'the', 'land', 'by', 'which', 'are', 'to', 'be', 'understood', 'economically', 'all', 'conditions', 'of', 'labour', 'furnished', 'by', 'nature', 'independently', 'of', 'man', 'embodied', 'in', 'it', 'form', 'elastic', 'powers', 'of', 'capital', 'allowing', 'it', 'within', 'certain', 'limits', 'field', 'of', 'action', 'independent', 'of', 'its', 'own', 'magnitude']"," -PRON- have be see further that , even with a give magnitude of function capital , the labour power , the science , and the land ( by which be to be understand , economically , all condition of labour furnish by Nature independently of man ) , embody in -PRON- , form elastic power of capital , allow -PRON- , within certain limit , a field of action independent of -PRON- own magnitude ."
Capital,Marx,communism,"In spite of his Logic, John St. Mill never detects even such faulty analysis as this when made by his predecessors, an analysis which, even from the bourgeois standpoint of the science, cries out for rectification.","In spite of his Logic, John St. Mill never detects even such faulty analysis as this when made by his predecessors, an analysis which, even from the bourgeois standpoint of the science, cries out for rectification.",1883,1887,214,"in spite of his logic, john st. mill never detects even such faulty analysis as this when made by his predecessors, an analysis which, even from the bourgeois standpoint of the science, cries out for rectification.","['in', 'spite', 'of', 'his', 'logic', 'john', 'st', 'mill', 'never', 'detects', 'even', 'such', 'faulty', 'analysis', 'as', 'this', 'when', 'made', 'by', 'his', 'predecessors', 'an', 'analysis', 'which', 'even', 'from', 'the', 'bourgeois', 'standpoint', 'of', 'the', 'science', 'cries', 'out', 'for', 'rectification']"," in spite of -PRON- logic , John St. Mill never detect even such faulty analysis as this when make by -PRON- predecessor , an analysis which , even from the bourgeois standpoint of the science , cry out for rectification ."
Capital,Marx,communism,"A fine science of economy this, which declares it impossible to resolve the price of a commodity into its simplest elements!","A fine science of economy this, which declares it impossible to resolve the price of a commodity into its simplest elements!",1883,1887,124,"a fine science of economy this, which declares it impossible to resolve the price of a commodity into its simplest elements!","['fine', 'science', 'of', 'economy', 'this', 'which', 'declares', 'it', 'impossible', 'to', 'resolve', 'the', 'price', 'of', 'commodity', 'into', 'its', 'simplest', 'elements']"," a fine science of economy this , which declare -PRON- impossible to resolve the price of a commodity into -PRON- simple element !"
Capital,Marx,communism,"pre supposes co operation on a large scale; how it is only upon this supposition that division and combination of labour can be organised, and the means of production economised by concentration on a vast scale; how instruments of labour which, from their very nature, are only fit for use in common, such as a system of machinery, can be called into being; how huge natural forces can be pressed into the service of production; and how the transformation can be effected of the process of production into a technological application of science.","pre supposes co operation on a large scale; how it is only upon this supposition that division and combination of labour can be organised, and the means of production economised by concentration on a vast scale; how instruments of labour which, from their very nature, are only fit for use in common, such as a system of machinery, can be called into being; how huge natural forces can be pressed into the service of production; and how the transformation can be effected of the process of production into a technological application of science.",1883,1887,545,"pre supposes co operation on a large scale; how it is only upon this supposition that division and combination of labour can be organised, and the means of production economised by concentration on a vast scale; how instruments of labour which, from their very nature, are only fit for use in common, such as a system of machinery, can be called into being; how huge natural forces can be pressed into the service of production; and how the transformation can be effected of the process of production into a technological application of science.","['pre', 'supposes', 'co', 'operation', 'on', 'large', 'scale', 'how', 'it', 'is', 'only', 'upon', 'this', 'supposition', 'that', 'division', 'and', 'combination', 'of', 'labour', 'can', 'be', 'organised', 'and', 'the', 'means', 'of', 'production', 'economised', 'by', 'concentration', 'on', 'vast', 'scale', 'how', 'instruments', 'of', 'labour', 'which', 'from', 'their', 'very', 'nature', 'are', 'only', 'fit', 'for', 'use', 'in', 'common', 'such', 'as', 'system', 'of', 'machinery', 'can', 'be', 'called', 'into', 'being', 'how', 'huge', 'natural', 'forces', 'can', 'be', 'pressed', 'into', 'the', 'service', 'of', 'production', 'and', 'how', 'the', 'transformation', 'can', 'be', 'effected', 'of', 'the', 'process', 'of', 'production', 'into', 'technological', 'application', 'of', 'science']"," pre suppose co operation on a large scale ; how -PRON- be only upon this supposition that division and combination of labour can be organise , and the mean of production economise by concentration on a vast scale ; how instrument of labour which , from -PRON- very nature , be only fit for use in common , such as a system of machinery , can be call into be ; how huge natural force can be press into the service of production ; and how the transformation can be effect of the process of production into a technological application of science ."
Capital,Marx,communism,"Everywhere the increased scale of industrial establishments is the starting point for a more comprehensive organisation of the collective work of many, for a wider development of their material motive forces in other words, for the progressive transformation of isolated processes of production, carried on by customary methods, into processes of production socially combined and scientifically arranged.","Everywhere the increased scale of industrial establishments is the starting point for a more comprehensive organisation of the collective work of many, for a wider development of their material motive forces in other words, for the progressive transformation of isolated processes of production, carried on by customary methods, into processes of production socially combined and scientifically arranged.",1883,1887,404,"everywhere the increased scale of industrial establishments is the starting point for a more comprehensive organisation of the collective work of many, for a wider development of their material motive forces in other words, for the progressive transformation of isolated processes of production, carried on by customary methods, into processes of production socially combined and scientifically arranged.","['everywhere', 'the', 'increased', 'scale', 'of', 'industrial', 'establishments', 'is', 'the', 'starting', 'point', 'for', 'more', 'comprehensive', 'organisation', 'of', 'the', 'collective', 'work', 'of', 'many', 'for', 'wider', 'development', 'of', 'their', 'material', 'motive', 'forces', 'in', 'other', 'words', 'for', 'the', 'progressive', 'transformation', 'of', 'isolated', 'processes', 'of', 'production', 'carried', 'on', 'by', 'customary', 'methods', 'into', 'processes', 'of', 'production', 'socially', 'combined', 'and', 'scientifically', 'arranged']"," everywhere the increase scale of industrial establishment be the starting point for a more comprehensive organisation of the collective work of many , for a wide development of -PRON- material motive force in other word , for the progressive transformation of isolated process of production , carry on by customary method , into process of production socially combine and scientifically arrange ."
Capital,Marx,communism,", when analysing the production of relative surplus value: within the capitalist system all methods for raising the social productiveness of labour are brought about at the cost of the individual labourer; all means for the development of production transform themselves into means ofdomination over, and exploitation of, the producers; they mutilate the labourer into a fragment of a man, degrade him to the level of an appendage of a machine, destroy every remnant of charm in his work and turn it into a hated toil; they estrange from him the intellectual potentialities of the labour process in the same proportion as science is incorporated in it as an independent power; they distort the conditions under which he works, subject him during the labour process to a despotism the more hateful for its meanness; they transform his life time into working time, and drag his wife and child beneath the wheels of the Juggernaut of capital.",", when analysing the production of relative surplus value: within the capitalist system all methods for raising the social productiveness of labour are brought about at the cost of the individual labourer; all means for the development of production transform themselves into means ofdomination over, and exploitation of, the producers; they mutilate the labourer into a fragment of a man, degrade him to the level of an appendage of a machine, destroy every remnant of charm in his work and turn it into a hated toil; they estrange from him the intellectual potentialities of the labour process in the same proportion as science is incorporated in it as an independent power; they distort the conditions under which he works, subject him during the labour process to a despotism the more hateful for its meanness; they transform his life time into working time, and drag his wife and child beneath the wheels of the Juggernaut of capital.",1883,1887,939,", when analysing the production of relative surplus value: within the capitalist system all methods for raising the social productiveness of labour are brought about at the cost of the individual labourer; all means for the development of production transform themselves into means ofdomination over, and exploitation of, the producers; they mutilate the labourer into a fragment of a man, degrade him to the level of an appendage of a machine, destroy every remnant of charm in his work and turn it into a hated toil; they estrange from him the intellectual potentialities of the labour process in the same proportion as science is incorporated in it as an independent power; they distort the conditions under which he works, subject him during the labour process to a despotism the more hateful for its meanness; they transform his life time into working time, and drag his wife and child beneath the wheels of the juggernaut of capital.","['when', 'analysing', 'the', 'production', 'of', 'relative', 'surplus', 'value', 'within', 'the', 'capitalist', 'system', 'all', 'methods', 'for', 'raising', 'the', 'social', 'productiveness', 'of', 'labour', 'are', 'brought', 'about', 'at', 'the', 'cost', 'of', 'the', 'individual', 'labourer', 'all', 'means', 'for', 'the', 'development', 'of', 'production', 'transform', 'themselves', 'into', 'means', 'ofdomination', 'over', 'and', 'exploitation', 'of', 'the', 'producers', 'they', 'mutilate', 'the', 'labourer', 'into', 'fragment', 'of', 'man', 'degrade', 'him', 'to', 'the', 'level', 'of', 'an', 'appendage', 'of', 'machine', 'destroy', 'every', 'remnant', 'of', 'charm', 'in', 'his', 'work', 'and', 'turn', 'it', 'into', 'hated', 'toil', 'they', 'estrange', 'from', 'him', 'the', 'intellectual', 'potentialities', 'of', 'the', 'labour', 'process', 'in', 'the', 'same', 'proportion', 'as', 'science', 'is', 'incorporated', 'in', 'it', 'as', 'an', 'independent', 'power', 'they', 'distort', 'the', 'conditions', 'under', 'which', 'he', 'works', 'subject', 'him', 'during', 'the', 'labour', 'process', 'to', 'despotism', 'the', 'more', 'hateful', 'for', 'its', 'meanness', 'they', 'transform', 'his', 'life', 'time', 'into', 'working', 'time', 'and', 'drag', 'his', 'wife', 'and', 'child', 'beneath', 'the', 'wheels', 'of', 'the', 'juggernaut', 'of', 'capital']"," , when analyse the production of relative surplus value : within the capitalist system all method for raise the social productiveness of labour be bring about at the cost of the individual labourer ; all mean for the development of production transform -PRON- into mean ofdomination over , and exploitation of , the producer ; -PRON- mutilate the labourer into a fragment of a man , degrade -PRON- to the level of an appendage of a machine , destroy every remnant of charm in -PRON- work and turn -PRON- into a hate toil ; -PRON- estrange from -PRON- the intellectual potentiality of the labour process in the same proportion as science be incorporate in -PRON- as an independent power ; -PRON- distort the condition under which -PRON- work , subject -PRON- during the labour process to a despotism the more hateful for -PRON- meanness ; -PRON- transform -PRON- life time into working time , and drag -PRON- wife and child beneath the wheel of the Juggernaut of capital ."
Capital,Marx,communism,"Thanks to the advance of industry and science, says Sismondi, every labourer can produce every day much more than his consumption requires.","Thanks to the advance of industry and science, says Sismondi, every labourer can produce every day much more than his consumption requires.",1883,1887,139,"thanks to the advance of industry and science, says sismondi, every labourer can produce every day much more than his consumption requires.","['thanks', 'to', 'the', 'advance', 'of', 'industry', 'and', 'science', 'says', 'sismondi', 'every', 'labourer', 'can', 'produce', 'every', 'day', 'much', 'more', 'than', 'his', 'consumption', 'requires']"," thank to the advance of industry and science , say Sismondi , every labourer can produce every day much more than -PRON- consumption require ."
Capital,Marx,communism,"With the development of capitalist production during the manufacturing period, the public opinion of Europe had lost the last remnant of shame and conscience.","With the development of capitalist production during the manufacturing period, the public opinion of Europe had lost the last remnant of shame and conscience.",1883,1887,158,"with the development of capitalist production during the manufacturing period, the public opinion of europe had lost the last remnant of shame and conscience.","['with', 'the', 'development', 'of', 'capitalist', 'production', 'during', 'the', 'manufacturing', 'period', 'the', 'public', 'opinion', 'of', 'europe', 'had', 'lost', 'the', 'last', 'remnant', 'of', 'shame', 'and', 'conscience']"," with the development of capitalist production during the manufacturing period , the public opinion of Europe have lose the last remnant of shame and conscience ."
Capital,Marx,communism,"Hand in hand with this centralization, or this expropriation of many capitalists by few, develop, on an ever extending scale, the co operative form of the labor process, the conscious technical application of science, the methodical cultivation of the soil, the transformation of the instruments of labor into instruments of labor only usable in common, the economizing of all means of production by their use as means of production of combined, socialized labor, the entanglement of all peoples in the net of the world market, and with this, the international character of the capitalistic regime.","Hand in hand with this centralization, or this expropriation of many capitalists by few, develop, on an ever extending scale, the co operative form of the labor process, the conscious technical application of science, the methodical cultivation of the soil, the transformation of the instruments of labor into instruments of labor only usable in common, the economizing of all means of production by their use as means of production of combined, socialized labor, the entanglement of all peoples in the net of the world market, and with this, the international character of the capitalistic regime.",1883,1887,598,"hand in hand with this centralization, or this expropriation of many capitalists by few, develop, on an ever extending scale, the co operative form of the labor process, the conscious technical application of science, the methodical cultivation of the soil, the transformation of the instruments of labor into instruments of labor only usable in common, the economizing of all means of production by their use as means of production of combined, socialized labor, the entanglement of all peoples in the net of the world market, and with this, the international character of the capitalistic regime.","['hand', 'in', 'hand', 'with', 'this', 'centralization', 'or', 'this', 'expropriation', 'of', 'many', 'capitalists', 'by', 'few', 'develop', 'on', 'an', 'ever', 'extending', 'scale', 'the', 'co', 'operative', 'form', 'of', 'the', 'labor', 'process', 'the', 'conscious', 'technical', 'application', 'of', 'science', 'the', 'methodical', 'cultivation', 'of', 'the', 'soil', 'the', 'transformation', 'of', 'the', 'instruments', 'of', 'labor', 'into', 'instruments', 'of', 'labor', 'only', 'usable', 'in', 'common', 'the', 'economizing', 'of', 'all', 'means', 'of', 'production', 'by', 'their', 'use', 'as', 'means', 'of', 'production', 'of', 'combined', 'socialized', 'labor', 'the', 'entanglement', 'of', 'all', 'peoples', 'in', 'the', 'net', 'of', 'the', 'world', 'market', 'and', 'with', 'this', 'the', 'international', 'character', 'of', 'the', 'capitalistic', 'regime']"," hand in hand with this centralization , or this expropriation of many capitalist by few , develop , on an ever extend scale , the co operative form of the labor process , the conscious technical application of science , the methodical cultivation of the soil , the transformation of the instrument of labor into instrument of labor only usable in common , the economizing of all mean of production by -PRON- use as mean of production of combine , socialize labor , the entanglement of all people in the net of the world market , and with this , the international character of the capitalistic regime ."
The Communist Manifesto,Marx,communism,"It has converted the physician, the lawyer, the priest, the poet, the man of science, into its paid wage labourers.","It has converted the physician, the lawyer, the priest, the poet, the man of science, into its paid wage labourers.",1848,1970,115,"it has converted the physician, the lawyer, the priest, the poet, the man of science, into its paid wage labourers.","['it', 'has', 'converted', 'the', 'physician', 'the', 'lawyer', 'the', 'priest', 'the', 'poet', 'the', 'man', 'of', 'science', 'into', 'its', 'paid', 'wage', 'labourers']"," -PRON- have convert the physician , the lawyer , the priest , the poet , the man of science , into -PRON- pay wage labourer ."
The Communist Manifesto,Marx,communism,"The ideas of religious liberty and freedom of conscience, merely gave expression to the sway of free competition within thedomain of knowledge.","The ideas of religious liberty and freedom of conscience, merely gave expression to the sway of free competition within thedomain of knowledge.",1848,1970,143,"the ideas of religious liberty and freedom of conscience, merely gave expression to the sway of free competition within thedomain of knowledge.","['the', 'ideas', 'of', 'religious', 'liberty', 'and', 'freedom', 'of', 'conscience', 'merely', 'gave', 'expression', 'to', 'the', 'sway', 'of', 'free', 'competition', 'within', 'thedomain', 'of', 'knowledge']"," the idea of religious liberty and freedom of conscience , merely give expression to the sway of free competition within thedomain of knowledge ."
The Communist Manifesto,Marx,communism,"But religion, morality, philosophy, political science, and law, constantly survived this change.","But religion, morality, philosophy, political science, and law, constantly survived this change.",1848,1970,96,"but religion, morality, philosophy, political science, and law, constantly survived this change.","['but', 'religion', 'morality', 'philosophy', 'political', 'science', 'and', 'law', 'constantly', 'survived', 'this', 'change']"," but religion , morality , philosophy , political science , and law , constantly survive this change ."
The Communist Manifesto,Marx,communism,"The work of the German literati consisted solely in bringing the new French ideas into harmony with their ancient philosophical conscience, or rather, in annexing the French ideas without deserting their own philosophic point of view.","The work of the German literati consisted solely in bringing the new French ideas into harmony with their ancient philosophical conscience, or rather, in annexing the French ideas without deserting their own philosophic point of view.",1848,1970,234,"the work of the german literati consisted solely in bringing the new french ideas into harmony with their ancient philosophical conscience, or rather, in annexing the french ideas without deserting their own philosophic point of view.","['the', 'work', 'of', 'the', 'german', 'literati', 'consisted', 'solely', 'in', 'bringing', 'the', 'new', 'french', 'ideas', 'into', 'harmony', 'with', 'their', 'ancient', 'philosophical', 'conscience', 'or', 'rather', 'in', 'annexing', 'the', 'french', 'ideas', 'without', 'deserting', 'their', 'own', 'philosophic', 'point', 'of', 'view']"," the work of the german literati consist solely in bring the new french idea into harmony with -PRON- ancient philosophical conscience , or rather , in annex the french idea without desert -PRON- own philosophic point of view ."
The Communist Manifesto,Marx,communism,"The introduction of these philosophical phrases at the back of the French historical criticisms they dubbed Philosophy of Action, True Socialism, German Science of Socialism, Philosophical Foundation of Socialism, and so on.","The introduction of these philosophical phrases at the back of the French historical criticisms they dubbed Philosophy of Action, True Socialism, German Science of Socialism, Philosophical Foundation of Socialism, and so on.",1848,1970,224,"the introduction of these philosophical phrases at the back of the french historical criticisms they dubbed philosophy of action, true socialism, german science of socialism, philosophical foundation of socialism, and so on.","['the', 'introduction', 'of', 'these', 'philosophical', 'phrases', 'at', 'the', 'back', 'of', 'the', 'french', 'historical', 'criticisms', 'they', 'dubbed', 'philosophy', 'of', 'action', 'true', 'socialism', 'german', 'science', 'of', 'socialism', 'philosophical', 'foundation', 'of', 'socialism', 'and', 'so', 'on']"," the introduction of these philosophical phrase at the back of the french historical criticism -PRON- dub Philosophy of Action , true socialism , German Science of Socialism , Philosophical Foundation of Socialism , and so on ."
The Communist Manifesto,Marx,communism,"They therefore search after a new social science, after new social laws, that are to create these conditions.","They therefore search after a new social science, after new social laws, that are to create these conditions.",1848,1970,109,"they therefore search after a new social science, after new social laws, that are to create these conditions.","['they', 'therefore', 'search', 'after', 'new', 'social', 'science', 'after', 'new', 'social', 'laws', 'that', 'are', 'to', 'create', 'these', 'conditions']"," -PRON- therefore search after a new social science , after new social law , that be to create these condition ."
The Communist Manifesto,Marx,communism,"By degrees they sink into the category of the reactionary conservative Socialists depicted above, differing from these only by more systematic pedantry, and by their fanatical and superstitious belief in the miraculous effects of their social science.","By degrees they sink into the category of the reactionary conservative Socialists depicted above, differing from these only by more systematic pedantry, and by their fanatical and superstitious belief in the miraculous effects of their social science.",1848,1970,251,"by degrees they sink into the category of the reactionary conservative socialists depicted above, differing from these only by more systematic pedantry, and by their fanatical and superstitious belief in the miraculous effects of their social science.","['by', 'degrees', 'they', 'sink', 'into', 'the', 'category', 'of', 'the', 'reactionary', 'conservative', 'socialists', 'depicted', 'above', 'differing', 'from', 'these', 'only', 'by', 'more', 'systematic', 'pedantry', 'and', 'by', 'their', 'fanatical', 'and', 'superstitious', 'belief', 'in', 'the', 'miraculous', 'effects', 'of', 'their', 'social', 'science']"," by degree -PRON- sink into the category of the reactionary conservative Socialists depict above , differ from these only by more systematic pedantry , and by -PRON- fanatical and superstitious belief in the miraculous effect of -PRON- social science ."
Essential Works Of Lenin,Lenin,communism,"Large scale machine industry alone introduces a radical change, throws hand labor overboard, transforms production on new, rational principles and systematically applies the knowledge of science to industry.","Large scale machine industry alone introduces a radical change, throws hand labor overboard, transforms production on new, rational principles and systematically applies the knowledge of science to industry.",1862,1966,207,"large scale machine industry alone introduces a radical change, throws hand labor overboard, transforms production on new, rational principles and systematically applies the knowledge of science to industry.","['large', 'scale', 'machine', 'industry', 'alone', 'introduces', 'radical', 'change', 'throws', 'hand', 'labor', 'overboard', 'transforms', 'production', 'on', 'new', 'rational', 'principles', 'and', 'systematically', 'applies', 'the', 'knowledge', 'of', 'science', 'to', 'industry']"," large scale machine industry alone introduce a radical change , throw hand labor overboard , transform production on new , rational principle and systematically apply the knowledge of science to industry ."
Essential Works Of Lenin,Lenin,communism,Can it be that some of the advanced parties have raised their voices against the constitutional law of the majority of European countries which guarantees freedom to science and scientific investigation? ',Can it be that some of the advanced parties have raised their voices against the constitutional law of the majority of European countries which guarantees freedom to science and scientific investigation? ',1862,1966,205,can it be that some of the advanced parties have raised their voices against the constitutional law of the majority of european countries which guarantees freedom to science and scientific investigation? ',"['can', 'it', 'be', 'that', 'some', 'of', 'the', 'advanced', 'parties', 'have', 'raised', 'their', 'voices', 'against', 'the', 'constitutional', 'law', 'of', 'the', 'majority', 'of', 'european', 'countries', 'which', 'guarantees', 'freedom', 'to', 'science', 'and', 'scientific', 'investigation']", Can -PRON- be that some of the advanced party have raise -PRON- voice against the constitutional law of the majority of european country which guarantee freedom to science and scientific investigation ? '
Essential Works Of Lenin,Lenin,communism,"The possibility of putting socialism on a scientific basis and of proving that it is necessary and inevitable from the point of view of the materialist conception of history was denied, as also were the facts of growing impoverishment and proletarianization and the intensification of capitalist contradictions.","The possibility of putting socialism on a scientific basis and of proving that it is necessary and inevitable from the point of view of the materialist conception of history was denied, as also were the facts of growing impoverishment and proletarianization and the intensification of capitalist contradictions.",1862,1966,311,"the possibility of putting socialism on a scientific basis and of proving that it is necessary and inevitable from the point of view of the materialist conception of history was denied, as also were the facts of growing impoverishment and proletarianization and the intensification of capitalist contradictions.","['the', 'possibility', 'of', 'putting', 'socialism', 'on', 'scientific', 'basis', 'and', 'of', 'proving', 'that', 'it', 'is', 'necessary', 'and', 'inevitable', 'from', 'the', 'point', 'of', 'view', 'of', 'the', 'materialist', 'conception', 'of', 'history', 'was', 'denied', 'as', 'also', 'were', 'the', 'facts', 'of', 'growing', 'impoverishment', 'and', 'proletarianization', 'and', 'the', 'intensification', 'of', 'capitalist', 'contradictions']"," the possibility of put socialism on a scientific basis and of prove that -PRON- be necessary and inevitable from the point of view of the materialist conception of history be deny , as also be the fact of grow impoverishment and proletarianization and the intensification of capitalist contradiction ."
Essential Works Of Lenin,Lenin,communism,"As this criticism of Marxism has been going on for a long time now, from the political platform, from university chairs, in numerous pamphlets and in a number of scientific works, as the younger generation of the educated classes has been systematically trained for decades on this criticism, it is not surprising that the 'new, critical' tendency in Social Democracy should spring up, all complete, like Minerva from the head of Jupiter.","As this criticism of Marxism has been going on for a long time now, from the political platform, from university chairs, in numerous pamphlets and in a number of scientific works, as the younger generation of the educated classes has been systematically trained for decades on this criticism, it is not surprising that the 'new, critical' tendency in Social Democracy should spring up, all complete, like Minerva from the head of Jupiter.",1862,1966,438,"as this criticism of marxism has been going on for a long time now, from the political platform, from university chairs, in numerous pamphlets and in a number of scientific works, as the younger generation of the educated classes has been systematically trained for decades on this criticism, it is not surprising that the 'new, critical' tendency in social democracy should spring up, all complete, like minerva from the head of jupiter.","['as', 'this', 'criticism', 'of', 'marxism', 'has', 'been', 'going', 'on', 'for', 'long', 'time', 'now', 'from', 'the', 'political', 'platform', 'from', 'university', 'chairs', 'in', 'numerous', 'pamphlets', 'and', 'in', 'number', 'of', 'scientific', 'works', 'as', 'the', 'younger', 'generation', 'of', 'the', 'educated', 'classes', 'has', 'been', 'systematically', 'trained', 'for', 'decades', 'on', 'this', 'criticism', 'it', 'is', 'not', 'surprising', 'that', 'the', 'new', 'critical', 'tendency', 'in', 'social', 'democracy', 'should', 'spring', 'up', 'all', 'complete', 'like', 'minerva', 'from', 'the', 'head', 'of', 'jupiter']"," as this criticism of Marxism have be go on for a long time now , from the political platform , from university chair , in numerous pamphlet and in a number of scientific work , as the young generation of the educate class have be systematically train for decade on this criticism , -PRON- be not surprising that the ' new , critical ' tendency in Social Democracy should spring up , all complete , like Minerva from the head of Jupiter ."
Essential Works Of Lenin,Lenin,communism,"Those who are really convinced that they have advanced science would demand, not freedom for the new views to continue side by side with the old, but the substitution of the new views for the old.","Those who are really convinced that they have advanced science would demand, not freedom for the new views to continue side by side with the old, but the substitution of the new views for the old.",1862,1966,196,"those who are really convinced that they have advanced science would demand, not freedom for the new views to continue side by side with the old, but the substitution of the new views for the old.","['those', 'who', 'are', 'really', 'convinced', 'that', 'they', 'have', 'advanced', 'science', 'would', 'demand', 'not', 'freedom', 'for', 'the', 'new', 'views', 'to', 'continue', 'side', 'by', 'side', 'with', 'the', 'old', 'but', 'the', 'substitution', 'of', 'the', 'new', 'views', 'for', 'the', 'old']"," those who be really convinced that -PRON- have advanced science would demand , not freedom for the new view to continue side by side with the old , but the substitution of the new view for the old ."
Essential Works Of Lenin,Lenin,communism,"Without German philosophy which preceded it, particularly that of Hegel, German scientific socialism (the only scientific socialism that has ever existed) would never have come into existence.","Without German philosophy which preceded it, particularly that of Hegel, German scientific socialism (the only scientific socialism that has ever existed) would never have come into existence.",1862,1966,192,"without german philosophy which preceded it, particularly that of hegel, german scientific socialism (the only scientific socialism that has ever existed) would never have come into existence.","['without', 'german', 'philosophy', 'which', 'preceded', 'it', 'particularly', 'that', 'of', 'hegel', 'german', 'scientific', 'socialism', 'the', 'only', 'scientific', 'socialism', 'that', 'has', 'ever', 'existed', 'would', 'never', 'have', 'come', 'into', 'existence']"," without german philosophy which precede -PRON- , particularly that of Hegel , german scientific socialism ( the only scientific socialism that have ever exist ) would never have come into existence ."
Essential Works Of Lenin,Lenin,communism,"Without a sense of theory among the workers, this scientific socialism would never have become part of their flesh and blood as it has.","Without a sense of theory among the workers, this scientific socialism would never have become part of their flesh and blood as it has.",1862,1966,135,"without a sense of theory among the workers, this scientific socialism would never have become part of their flesh and blood as it has.","['without', 'sense', 'of', 'theory', 'among', 'the', 'workers', 'this', 'scientific', 'socialism', 'would', 'never', 'have', 'become', 'part', 'of', 'their', 'flesh', 'and', 'blood', 'as', 'it', 'has']"," without a sense of theory among the worker , this scientific socialism would never have become part of -PRON- flesh and blood as -PRON- have ."
Essential Works Of Lenin,Lenin,communism,"Just as German theoretical socialism will never forget that it rests on the shoulders of Saint Simon, Fourier and Owen, three men who, in spite of all their fantastic notions and utopianism, have their place among the most eminent thinkers of all time, and whose genius anticipated innumerable truths the correctness of which can now be scientifically proved, so the practical German labor movement must never forget that it has developed on the shoulders of the English and French movements, that it was able simply to utilize their dearly bought experience, and could now avoid their mistakes which in their time were mostly unavoidable.","Just as German theoretical socialism will never forget that it rests on the shoulders of Saint Simon, Fourier and Owen, three men who, in spite of all their fantastic notions and utopianism, have their place among the most eminent thinkers of all time, and whose genius anticipated innumerable truths the correctness of which can now be scientifically proved, so the practical German labor movement must never forget that it has developed on the shoulders of the English and French movements, that it was able simply to utilize their dearly bought experience, and could now avoid their mistakes which in their time were mostly unavoidable.",1862,1966,639,"just as german theoretical socialism will never forget that it rests on the shoulders of saint simon, fourier and owen, three men who, in spite of all their fantastic notions and utopianism, have their place among the most eminent thinkers of all time, and whose genius anticipated innumerable truths the correctness of which can now be scientifically proved, so the practical german labor movement must never forget that it has developed on the shoulders of the english and french movements, that it was able simply to utilize their dearly bought experience, and could now avoid their mistakes which in their time were mostly unavoidable.","['just', 'as', 'german', 'theoretical', 'socialism', 'will', 'never', 'forget', 'that', 'it', 'rests', 'on', 'the', 'shoulders', 'of', 'saint', 'simon', 'fourier', 'and', 'owen', 'three', 'men', 'who', 'in', 'spite', 'of', 'all', 'their', 'fantastic', 'notions', 'and', 'utopianism', 'have', 'their', 'place', 'among', 'the', 'most', 'eminent', 'thinkers', 'of', 'all', 'time', 'and', 'whose', 'genius', 'anticipated', 'innumerable', 'truths', 'the', 'correctness', 'of', 'which', 'can', 'now', 'be', 'scientifically', 'proved', 'so', 'the', 'practical', 'german', 'labor', 'movement', 'must', 'never', 'forget', 'that', 'it', 'has', 'developed', 'on', 'the', 'shoulders', 'of', 'the', 'english', 'and', 'french', 'movements', 'that', 'it', 'was', 'able', 'simply', 'to', 'utilize', 'their', 'dearly', 'bought', 'experience', 'and', 'could', 'now', 'avoid', 'their', 'mistakes', 'which', 'in', 'their', 'time', 'were', 'mostly', 'unavoidable']"," just as german theoretical socialism will never forget that -PRON- rest on the shoulder of Saint Simon , Fourier and Owen , three man who , in spite of all -PRON- fantastic notion and utopianism , have -PRON- place among the most eminent thinker of all time , and whose genius anticipate innumerable truth the correctness of which can now be scientifically prove , so the practical german labor movement must never forget that -PRON- have develop on the shoulder of the english and french movement , that -PRON- be able simply to utilize -PRON- dearly buy experience , and could now avoid -PRON- mistake which in -PRON- time be mostly unavoidable ."
